x_distance,y_distance,sound_intensity,direction
3.300000000000000000e+01,-3.900000000000000000e+01,1.458335949266171951e+02,1.787669942461304950e+00
3.400000000000000000e+01,-3.900000000000000000e+01,1.457235162881306678e+02,1.803775565871999387e+00
3.500000000000000000e+01,-3.900000000000000000e+01,1.456129946709926344e+02,1.819759032587613623e+00
3.600000000000000000e+01,-3.900000000000000000e+01,1.455021315301422646e+02,1.835613656700685548e+00
3.700000000000000000e+01,-3.900000000000000000e+01,1.453910215724345107e+02,1.851333118533218691e+00
3.800000000000000000e+01,-3.900000000000000000e+01,1.452797530229971699e+02,1.866911472669861238e+00
3.900000000000000000e+01,-3.900000000000000000e+01,1.451684079028302108e+02,1.882343153697584537e+00
4.000000000000000000e+01,-3.900000000000000000e+01,1.450570623133466768e+02,1.897622979724837400e+00
4.100000000000000000e+01,-3.900000000000000000e+01,1.449457867241671920e+02,1.912746153772606705e+00
4.200000000000000000e+01,-3.900000000000000000e+01,1.448346462610419962e+02,1.927708263146567180e+00
4.300000000000000000e+01,-3.900000000000000000e+01,1.447237009912866199e+02,1.942505276913481627e+00
4.400000000000000000e+01,-3.900000000000000000e+01,1.446130062045759246e+02,1.957133541616211003e+00
4.500000000000000000e+01,-3.900000000000000000e+01,1.445026126873510179e+02,1.971589775370131470e+00
4.600000000000000000e+01,-3.900000000000000000e+01,1.443925669894528880e+02,1.985871060489570183e+00
4.700000000000000000e+01,-3.900000000000000000e+01,1.442829116819131343e+02,1.999974834796194756e+00
4.800000000000000000e+01,-3.900000000000000000e+01,1.441736856051036284e+02,2.013898881762302473e+00
4.900000000000000000e+01,-3.900000000000000000e+01,1.440649241066823549e+02,2.027641319640893780e+00
5.000000000000000000e+01,-3.900000000000000000e+01,1.439566592689708955e+02,2.041200589731487991e+00
-5.000000000000000000e+01,-3.800000000000000000e+01,1.440406309373082649e+02,6.919213822388587953e-01
-4.900000000000000000e+01,-3.800000000000000000e+01,1.441510365586254920e+02,6.989996140390012380e-01
-4.800000000000000000e+01,-3.800000000000000000e+01,1.442620041778425843e+02,7.061990924279968329e-01
-4.700000000000000000e+01,-3.800000000000000000e+01,1.443735032778808431e+02,7.135221938411133724e-01
-4.600000000000000000e+01,-3.800000000000000000e+01,1.444855000202712461e+02,7.209713239718947841e-01
-4.500000000000000000e+01,-3.800000000000000000e+01,1.445979570015794025e+02,7.285489160646105855e-01
-4.400000000000000000e+01,-3.800000000000000000e+01,1.447108329972234628e+02,7.362574289814280970e-01
-4.300000000000000000e+01,-3.800000000000000000e+01,1.448240826928809213e+02,7.440993450278421406e-01
-4.200000000000000000e+01,-3.800000000000000000e+01,1.449376564038787478e+02,7.520771675192010619e-01
-4.100000000000000000e+01,-3.800000000000000000e+01,1.450514997831990627e+02,7.601934180705065547e-01
-4.000000000000000000e+01,-3.800000000000000000e+01,1.451655535190146509e+02,7.684506335910433750e-01
-3.900000000000000000e+01,-3.800000000000000000e+01,1.452797530229971699e+02,7.768513629648368113e-01
-3.800000000000000000e+01,-3.800000000000000000e+01,1.453940281110239994e+02,7.853981633974482790e-01
-3.700000000000000000e+01,-3.800000000000000000e+01,1.455083026783480022e+02,7.940935964092268318e-01
-3.600000000000000000e+01,-3.800000000000000000e+01,1.456224943717961082e+02,8.029402234548508321e-01
-3.500000000000000000e+01,-3.800000000000000000e+01,1.457365142621249277e+02,8.119406011488454755e-01
-3.400000000000000000e+01,-3.800000000000000000e+01,1.458502665202918251e+02,8.210972760767722978e-01
-3.300000000000000000e+01,-3.800000000000000000e+01,1.459636481020945098e+02,8.304127791719753127e-01
-3.200000000000000000e+01,-3.800000000000000000e+01,1.460765484463879602e+02,8.398896196381795409e-01
-3.100000000000000000e+01,-3.800000000000000000e+01,1.461888491929015004e+02,8.495302783988798456e-01
-3.000000000000000000e+01,-3.800000000000000000e+01,1.463004239265394801e+02,8.593372010553886886e-01
-2.900000000000000000e+01,-3.800000000000000000e+01,1.464111379559413137e+02,8.693127903366397735e-01
-2.800000000000000000e+01,-3.800000000000000000e+01,1.465208481349830834e+02,8.794593980254346022e-01
-2.700000000000000000e+01,-3.800000000000000000e+01,1.466294027367947592e+02,8.897793163477786260e-01
-2.600000000000000000e+01,-3.800000000000000000e+01,1.467366413907124922e+02,9.002747688143474258e-01
-2.500000000000000000e+01,-3.800000000000000000e+01,1.468423950933426454e+02,9.109479005059739620e-01
-2.400000000000000000e+01,-3.800000000000000000e+01,1.469464863055337673e+02,9.218007677983957038e-01
-2.300000000000000000e+01,-3.800000000000000000e+01,1.470487291474780704e+02,9.328353275253863375e-01
-2.200000000000000000e+01,-3.800000000000000000e+01,1.471489297043318629e+02,9.440534255838497479e-01
-2.100000000000000000e+01,-3.800000000000000000e+01,1.472468864545818974e+02,9.554567849895047038e-01
-2.000000000000000000e+01,-3.800000000000000000e+01,1.473423908328238952e+02,9.670469933974602528e-01
-1.900000000000000000e+01,-3.800000000000000000e+01,1.474352279375832211e+02,9.788254901082956705e-01
-1.800000000000000000e+01,-3.800000000000000000e+01,1.475251773932294554e+02,9.907935525872156868e-01
-1.700000000000000000e+01,-3.800000000000000000e+01,1.476120143728608411e+02,1.002952282531456740e+00
-1.600000000000000000e+01,-3.800000000000000000e+01,1.476955107862172554e+02,1.015302591529352982e+00
-1.500000000000000000e+01,-3.800000000000000000e+01,1.477754366332075335e+02,1.027845186363303798e+00
-1.400000000000000000e+01,-3.800000000000000000e+01,1.478515615195230168e+02,1.040580554018266657e+00
-1.300000000000000000e+01,-3.800000000000000000e+01,1.479236563261103754e+02,1.053508946467275331e+00
-1.200000000000000000e+01,-3.800000000000000000e+01,1.479914950190892284e+02,1.066630365315743623e+00
-1.100000000000000000e+01,-3.800000000000000000e+01,1.480548565811753292e+02,1.079944546396877314e+00
-1.000000000000000000e+01,-3.800000000000000000e+01,1.481135270400028219e+02,1.093450944421224813e+00
-9.000000000000000000e+00,-3.800000000000000000e+01,1.481673015631719466e+02,1.107148717794090409e+00
-8.000000000000000000e+00,-3.800000000000000000e+01,1.482159865846624598e+02,1.121036713725057643e+00
-7.000000000000000000e+00,-3.800000000000000000e+01,1.482594019227497597e+02,1.135113453763956004e+00
-6.000000000000000000e+00,-3.800000000000000000e+01,1.482973828460504251e+02,1.149377119907092348e+00
-5.000000000000000000e+00,-3.800000000000000000e+01,1.483297820420974347e+02,1.163825541426125376e+00
-4.000000000000000000e+00,-3.800000000000000000e+01,1.483564714421556232e+02,1.178456182579380895e+00
-3.000000000000000000e+00,-3.800000000000000000e+01,1.483773438570197811e+02,1.193266131371358396e+00
-2.000000000000000000e+00,-3.800000000000000000e+01,1.483923143813887293e+02,1.208252089530388984e+00
-1.000000000000000000e+00,-3.800000000000000000e+01,1.484013215290743233e+02,1.223410363876576978e+00
0.000000000000000000e+00,-3.800000000000000000e+01,1.484043280676638119e+02,1.238736859252011158e+00
1.000000000000000000e+00,-3.800000000000000000e+01,1.484013215290743233e+02,1.254227073182492935e+00
2.000000000000000000e+00,-3.800000000000000000e+01,1.483923143813887293e+02,1.269876092434471415e+00
3.000000000000000000e+00,-3.800000000000000000e+01,1.483773438570197811e+02,1.285678591622300582e+00
4.000000000000000000e+00,-3.800000000000000000e+01,1.483564714421556232e+02,1.301628834009196156e+00
5.000000000000000000e+00,-3.800000000000000000e+01,1.483297820420974347e+02,1.317720674630294297e+00
6.000000000000000000e+00,-3.800000000000000000e+01,1.482973828460504251e+02,1.333947565847976469e+00
7.000000000000000000e+00,-3.800000000000000000e+01,1.482594019227497597e+02,1.350302565428225021e+00
8.000000000000000000e+00,-3.800000000000000000e+01,1.482159865846624598e+02,1.366778347202348032e+00
9.000000000000000000e+00,-3.800000000000000000e+01,1.481673015631719466e+02,1.383367214351223007e+00
1.000000000000000000e+01,-3.800000000000000000e+01,1.481135270400028219e+02,1.400061115319613858e+00
1.100000000000000000e+01,-3.800000000000000000e+01,1.480548565811753292e+02,1.416851662336546802e+00
1.200000000000000000e+01,-3.800000000000000000e+01,1.479914950190892284e+02,1.433730152484709031e+00
1.300000000000000000e+01,-3.800000000000000000e+01,1.479236563261103754e+02,1.450687591227983742e+00
1.400000000000000000e+01,-3.800000000000000000e+01,1.478515615195230168e+02,1.467714718272196350e+00
1.500000000000000000e+01,-3.800000000000000000e+01,1.477754366332075335e+02,1.484802035600655934e+00
1.600000000000000000e+01,-3.800000000000000000e+01,1.476955107862172554e+02,1.501939837493851959e+00
1.700000000000000000e+01,-3.800000000000000000e+01,1.476120143728608411e+02,1.519118242312466727e+00
1.800000000000000000e+01,-3.800000000000000000e+01,1.475251773932294554e+02,1.536327225795388607e+00
1.900000000000000000e+01,-3.800000000000000000e+01,1.474352279375832211e+02,1.553556655600366820e+00
2.000000000000000000e+01,-3.800000000000000000e+01,1.473423908328238952e+02,1.570796326794896558e+00
2.100000000000000000e+01,-3.800000000000000000e+01,1.472468864545818974e+02,1.588035997989426296e+00
2.200000000000000000e+01,-3.800000000000000000e+01,1.471489297043318629e+02,1.605265427794404731e+00
2.300000000000000000e+01,-3.800000000000000000e+01,1.470487291474780704e+02,1.622474411277326611e+00
2.400000000000000000e+01,-3.800000000000000000e+01,1.469464863055337673e+02,1.639652816095941157e+00
2.500000000000000000e+01,-3.800000000000000000e+01,1.468423950933426454e+02,1.656790617989137404e+00
2.600000000000000000e+01,-3.800000000000000000e+01,1.467366413907124922e+02,1.673877935317596766e+00
2.700000000000000000e+01,-3.800000000000000000e+01,1.466294027367947592e+02,1.690905062361809597e+00
2.800000000000000000e+01,-3.800000000000000000e+01,1.465208481349830834e+02,1.707862501105084307e+00
2.900000000000000000e+01,-3.800000000000000000e+01,1.464111379559413137e+02,1.724740991253246536e+00
3.000000000000000000e+01,-3.800000000000000000e+01,1.463004239265394801e+02,1.741531538270179480e+00
3.100000000000000000e+01,-3.800000000000000000e+01,1.461888491929015004e+02,1.758225439238570331e+00
3.200000000000000000e+01,-3.800000000000000000e+01,1.460765484463879602e+02,1.774814306387445306e+00
3.300000000000000000e+01,-3.800000000000000000e+01,1.459636481020945098e+02,1.791290088161568317e+00
3.400000000000000000e+01,-3.800000000000000000e+01,1.458502665202918251e+02,1.807645087741816869e+00
3.500000000000000000e+01,-3.800000000000000000e+01,1.457365142621249277e+02,1.823871978959498819e+00
3.600000000000000000e+01,-3.800000000000000000e+01,1.456224943717961082e+02,1.839963819580597182e+00
3.700000000000000000e+01,-3.800000000000000000e+01,1.455083026783480022e+02,1.855914061967492756e+00
3.800000000000000000e+01,-3.800000000000000000e+01,1.453940281110239994e+02,1.871716561155321701e+00
3.900000000000000000e+01,-3.800000000000000000e+01,1.452797530229971699e+02,1.887365580407300181e+00
4.000000000000000000e+01,-3.800000000000000000e+01,1.451655535190146509e+02,1.902855794337782180e+00
4.100000000000000000e+01,-3.800000000000000000e+01,1.450514997831990627e+02,1.918182289713216360e+00
4.200000000000000000e+01,-3.800000000000000000e+01,1.449376564038787478e+02,1.933340564059404132e+00
4.300000000000000000e+01,-3.800000000000000000e+01,1.448240826928809213e+02,1.948326522218434720e+00
4.400000000000000000e+01,-3.800000000000000000e+01,1.447108329972234628e+02,1.963136471010412443e+00
4.500000000000000000e+01,-3.800000000000000000e+01,1.445979570015794025e+02,1.977767112163667962e+00
4.600000000000000000e+01,-3.800000000000000000e+01,1.444855000202712461e+02,1.992215533682700768e+00
4.700000000000000000e+01,-3.800000000000000000e+01,1.443735032778808431e+02,2.006479199825837334e+00
4.800000000000000000e+01,-3.800000000000000000e+01,1.442620041778425843e+02,2.020555939864735695e+00
4.900000000000000000e+01,-3.800000000000000000e+01,1.441510365586254920e+02,2.034443935795702707e+00
5.000000000000000000e+01,-3.800000000000000000e+01,1.440406309373082649e+02,2.048141709168568525e+00
-5.000000000000000000e+01,-3.700000000000000000e+01,1.441240127027875531e+02,6.833912454873363185e-01
-4.900000000000000000e+01,-3.700000000000000000e+01,1.442365864979420849e+02,6.904464570546919866e-01
-4.800000000000000000e+01,-3.700000000000000000e+01,1.443497907165470622e+02,6.976242710702279526e-01
-4.700000000000000000e+01,-3.700000000000000000e+01,1.444635966376864644e+02,7.049271521319874223e-01
-4.600000000000000000e+01,-3.700000000000000000e+01,1.445779721756597098e+02,7.123575980943289698e-01
-4.500000000000000000e+01,-3.700000000000000000e+01,1.446928816201834138e+02,7.199181384739834488e-01
-4.400000000000000000e+01,-3.700000000000000000e+01,1.448082853617834189e+02,7.276113326265106762e-01
-4.300000000000000000e+01,-3.700000000000000000e+01,1.449241396023699053e+02,7.354397676755055624e-01
-4.200000000000000000e+01,-3.700000000000000000e+01,1.450403960511829382e+02,7.434060561760788000e-01
-4.100000000000000000e+01,-3.700000000000000000e+01,1.451570016065321340e+02,7.515128334933307563e-01
-4.000000000000000000e+01,-3.700000000000000000e+01,1.452738980240395676e+02,7.597627548757708293e-01
-3.900000000000000000e+01,-3.700000000000000000e+01,1.453910215724345107e+02,7.681584922029186524e-01
-3.800000000000000000e+01,-3.700000000000000000e+01,1.455083026783480022e+02,7.767027303856697262e-01
-3.700000000000000000e+01,-3.700000000000000000e+01,1.456256655620202878e+02,7.853981633974482790e-01
-3.600000000000000000e+01,-3.700000000000000000e+01,1.457430278663740921e+02,7.942474899137060840e-01
-3.500000000000000000e+01,-3.700000000000000000e+01,1.458603002825194039e+02,8.032534085370007793e-01
-3.400000000000000000e+01,-3.700000000000000000e+01,1.459773861754532049e+02,8.124186125847131512e-01
-3.300000000000000000e+01,-3.700000000000000000e+01,1.460941812144956486e+02,8.217457844164689496e-01
-3.200000000000000000e+01,-3.700000000000000000e+01,1.462105730138656270e+02,8.312375892785650588e-01
-3.100000000000000000e+01,-3.700000000000000000e+01,1.463264407897398200e+02,8.408966686431651461e-01
-3.000000000000000000e+01,-3.700000000000000000e+01,1.464416550411506250e+02,8.507256330207998429e-01
-2.900000000000000000e+01,-3.700000000000000000e+01,1.465560772631488931e+02,8.607270542257884349e-01
-2.800000000000000000e+01,-3.700000000000000000e+01,1.466695597017651380e+02,8.709034570756529758e-01
-2.700000000000000000e+01,-3.700000000000000000e+01,1.467819451614246020e+02,8.812573105074614777e-01
-2.600000000000000000e+01,-3.700000000000000000e+01,1.468930668765663938e+02,8.917910180963524169e-01
-2.500000000000000000e+01,-3.700000000000000000e+01,1.470027484602436232e+02,9.025069079643125436e-01
-2.400000000000000000e+01,-3.700000000000000000e+01,1.471108039433827344e+02,9.134072220706451750e-01
-2.300000000000000000e+01,-3.700000000000000000e+01,1.472170379190872609e+02,9.244941048795196625e-01
-2.200000000000000000e+01,-3.700000000000000000e+01,1.473212458068110209e+02,9.357695914045828234e-01
-2.100000000000000000e+01,-3.700000000000000000e+01,1.474232142513081385e+02,9.472355946358712586e-01
-2.000000000000000000e+01,-3.700000000000000000e+01,1.475227216709027687e+02,9.588938923602299269e-01
-1.900000000000000000e+01,-3.700000000000000000e+01,1.476195389687120496e+02,9.707461133931430952e-01
-1.800000000000000000e+01,-3.700000000000000000e+01,1.477134304189106615e+02,9.827937232473290541e-01
-1.700000000000000000e+01,-3.700000000000000000e+01,1.478041547378574592e+02,9.950380092716608615e-01
-1.600000000000000000e+01,-3.700000000000000000e+01,1.478914663468510753e+02,1.007480065302928551e+00
-1.500000000000000000e+01,-3.700000000000000000e+01,1.479751168293990702e+02,1.020120775882645381e+00
-1.400000000000000000e+01,-3.700000000000000000e+01,1.480548565811753292e+02,1.032960800101468068e+00
-1.300000000000000000e+01,-3.700000000000000000e+01,1.481304366453458670e+02,1.046000555144789290e+00
-1.200000000000000000e+01,-3.700000000000000000e+01,1.482016107197681265e+02,1.059240199624591039e+00
-1.100000000000000000e+01,-3.700000000000000000e+01,1.482681373158772544e+02,1.072679616794582458e+00
-1.000000000000000000e+01,-3.700000000000000000e+01,1.483297820420974347e+02,1.086318397757873422e+00
-9.000000000000000000e+00,-3.700000000000000000e+01,1.483863199776502597e+02,1.100155824788757286e+00
-8.000000000000000000e+00,-3.700000000000000000e+01,1.484375380960265716e+02,1.114190854902402661e+00
-7.000000000000000000e+00,-3.700000000000000000e+01,1.484832376915295242e+02,1.128422103818151667e+00
-6.000000000000000000e+00,-3.700000000000000000e+01,1.485232367575890180e+02,1.142847830473414428e+00
-5.000000000000000000e+00,-3.700000000000000000e+01,1.485573722623800847e+02,1.157465922255568769e+00
-4.000000000000000000e+00,-3.700000000000000000e+01,1.485855022659953306e+02,1.172273881128476303e+00
-3.000000000000000000e+00,-3.700000000000000000e+01,1.486075078242839425e+02,1.187268810837904809e+00
-2.000000000000000000e+00,-3.700000000000000000e+01,1.486232946276324469e+02,1.202447405385933532e+00
-1.000000000000000000e+00,-3.700000000000000000e+01,1.486327943284359208e+02,1.217805938967986057e+00
0.000000000000000000e+00,-3.700000000000000000e+01,1.486359655186601003e+02,1.233340257567115072e+00
1.000000000000000000e+00,-3.700000000000000000e+01,1.486327943284359208e+02,1.249045772398254428e+00
2.000000000000000000e+00,-3.700000000000000000e+01,1.486232946276324469e+02,1.264917455390044410e+00
3.000000000000000000e+00,-3.700000000000000000e+01,1.486075078242839425e+02,1.280949836883276793e+00
4.000000000000000000e+00,-3.700000000000000000e+01,1.485855022659953306e+02,1.297137005712806213e+00
5.000000000000000000e+00,-3.700000000000000000e+01,1.485573722623800847e+02,1.313472611823808034e+00
6.000000000000000000e+00,-3.700000000000000000e+01,1.485232367575890180e+02,1.329949871553484986e+00
7.000000000000000000e+00,-3.700000000000000000e+01,1.484832376915295242e+02,1.346561575685800483e+00
8.000000000000000000e+00,-3.700000000000000000e+01,1.484375380960265716e+02,1.363300100359693845e+00
9.000000000000000000e+00,-3.700000000000000000e+01,1.483863199776502597e+02,1.380157420880801178e+00
1.000000000000000000e+01,-3.700000000000000000e+01,1.483297820420974347e+02,1.397125128453322818e+00
1.100000000000000000e+01,-3.700000000000000000e+01,1.482681373158772544e+02,1.414194449812881338e+00
1.200000000000000000e+01,-3.700000000000000000e+01,1.482016107197681265e+02,1.431356269703558892e+00
1.300000000000000000e+01,-3.700000000000000000e+01,1.481304366453458670e+02,1.448601156103541454e+00
1.400000000000000000e+01,-3.700000000000000000e+01,1.480548565811753292e+02,1.465919388064662821e+00
1.500000000000000000e+01,-3.700000000000000000e+01,1.479751168293990702e+02,1.483300985992505261e+00
1.600000000000000000e+01,-3.700000000000000000e+01,1.478914663468510753e+02,1.500735744156441287e+00
1.700000000000000000e+01,-3.700000000000000000e+01,1.478041547378574592e+02,1.518213265183954830e+00
1.800000000000000000e+01,-3.700000000000000000e+01,1.477134304189106615e+02,1.535722996261671192e+00
1.900000000000000000e+01,-3.700000000000000000e+01,1.476195389687120496e+02,1.553254266737494227e+00
2.000000000000000000e+01,-3.700000000000000000e+01,1.475227216709027687e+02,1.570796326794896558e+00
2.100000000000000000e+01,-3.700000000000000000e+01,1.474232142513081385e+02,1.588338386852299111e+00
2.200000000000000000e+01,-3.700000000000000000e+01,1.473212458068110209e+02,1.605869657328121924e+00
2.300000000000000000e+01,-3.700000000000000000e+01,1.472170379190872609e+02,1.623379388405838286e+00
2.400000000000000000e+01,-3.700000000000000000e+01,1.471108039433827344e+02,1.640856909433352051e+00
2.500000000000000000e+01,-3.700000000000000000e+01,1.470027484602436232e+02,1.658291667597287855e+00
2.600000000000000000e+01,-3.700000000000000000e+01,1.468930668765663938e+02,1.675673265525130518e+00
2.700000000000000000e+01,-3.700000000000000000e+01,1.467819451614246020e+02,1.692991497486251662e+00
2.800000000000000000e+01,-3.700000000000000000e+01,1.466695597017651380e+02,1.710236383886234446e+00
2.900000000000000000e+01,-3.700000000000000000e+01,1.465560772631488931e+02,1.727398203776912000e+00
3.000000000000000000e+01,-3.700000000000000000e+01,1.464416550411506250e+02,1.744467525136470520e+00
3.100000000000000000e+01,-3.700000000000000000e+01,1.463264407897398200e+02,1.761435232708992160e+00
3.200000000000000000e+01,-3.700000000000000000e+01,1.462105730138656270e+02,1.778292553230099271e+00
3.300000000000000000e+01,-3.700000000000000000e+01,1.460941812144956486e+02,1.795031077903992855e+00
3.400000000000000000e+01,-3.700000000000000000e+01,1.459773861754532049e+02,1.811642782036308130e+00
3.500000000000000000e+01,-3.700000000000000000e+01,1.458603002825194039e+02,1.828120041765985304e+00
3.600000000000000000e+01,-3.700000000000000000e+01,1.457430278663740921e+02,1.844455647876986903e+00
3.700000000000000000e+01,-3.700000000000000000e+01,1.456256655620202878e+02,1.860642816706516323e+00
3.800000000000000000e+01,-3.700000000000000000e+01,1.455083026783480022e+02,1.876675198199748706e+00
3.900000000000000000e+01,-3.700000000000000000e+01,1.453910215724345107e+02,1.892546881191538910e+00
4.000000000000000000e+01,-3.700000000000000000e+01,1.452738980240395676e+02,1.908252396022678044e+00
4.100000000000000000e+01,-3.700000000000000000e+01,1.451570016065321340e+02,1.923786714621807059e+00
4.200000000000000000e+01,-3.700000000000000000e+01,1.450403960511829382e+02,1.939145248203859584e+00
4.300000000000000000e+01,-3.700000000000000000e+01,1.449241396023699053e+02,1.954323842751888529e+00
4.400000000000000000e+01,-3.700000000000000000e+01,1.448082853617834189e+02,1.969318772461316813e+00
4.500000000000000000e+01,-3.700000000000000000e+01,1.446928816201834138e+02,1.984126731334224569e+00
4.600000000000000000e+01,-3.700000000000000000e+01,1.445779721756597098e+02,1.998744823116378688e+00
4.700000000000000000e+01,-3.700000000000000000e+01,1.444635966376864644e+02,2.013170549771641671e+00
4.800000000000000000e+01,-3.700000000000000000e+01,1.443497907165470622e+02,2.027401798687390677e+00
4.900000000000000000e+01,-3.700000000000000000e+01,1.442365864979420849e+02,2.041436828801036274e+00
5.000000000000000000e+01,-3.700000000000000000e+01,1.441240127027875531e+02,2.055274255831919916e+00
-5.000000000000000000e+01,-3.600000000000000000e+01,1.442067379624474484e+02,6.747409422235526311e-01
-4.900000000000000000e+01,-3.600000000000000000e+01,1.443215054942689335e+02,6.817707034005766609e-01
-4.800000000000000000e+01,-3.600000000000000000e+01,1.444369749923271229e+02,6.889243882148613496e-01
-4.700000000000000000e+01,-3.600000000000000000e+01,1.445531197769732330e+02,6.962045508057151944e-01
-4.600000000000000000e+01,-3.600000000000000000e+01,1.446699097750451415e+02,7.036137827794523014e-01
-4.500000000000000000e+01,-3.600000000000000000e+01,1.447873112440161378e+02,7.111547117458669742e-01
-4.400000000000000000e+01,-3.600000000000000000e+01,1.449052864789745172e+02,7.188299996216245269e-01
-4.300000000000000000e+01,-3.600000000000000000e+01,1.450237935021871181e+02,7.266423406817256181e-01
-4.200000000000000000e+01,-3.600000000000000000e+01,1.451427857351841908e+02,7.345944593392266242e-01
-4.100000000000000000e+01,-3.600000000000000000e+01,1.452622116535327450e+02,7.426891076324441121e-01
-4.000000000000000000e+01,-3.600000000000000000e+01,1.453820144247489168e+02,7.509290623979403279e-01
-3.900000000000000000e+01,-3.600000000000000000e+01,1.455021315301422646e+02,7.593171221066959964e-01
-3.800000000000000000e+01,-3.600000000000000000e+01,1.456224943717961082e+02,7.678561033400458369e-01
-3.700000000000000000e+01,-3.600000000000000000e+01,1.457430278663740921e+02,7.765488368811905850e-01
-3.600000000000000000e+01,-3.600000000000000000e+01,1.458636500280144332e+02,7.853981633974482790e-01
-3.500000000000000000e+01,-3.600000000000000000e+01,1.459842715432355362e+02,7.944069286878652214e-01
-3.400000000000000000e+01,-3.600000000000000000e+01,1.461047953415362315e+02,8.035779784704265571e-01
-3.300000000000000000e+01,-3.600000000000000000e+01,1.462251161662386778e+02,8.129141526829026798e-01
-3.200000000000000000e+01,-3.600000000000000000e+01,1.463451201510910096e+02,8.224182792713783385e-01
-3.100000000000000000e+01,-3.600000000000000000e+01,1.464646844092223716e+02,8.320931674407787693e-01
-3.000000000000000000e+01,-3.600000000000000000e+01,1.465836766422194728e+02,8.419416003422657280e-01
-2.900000000000000000e+01,-3.600000000000000000e+01,1.467019547783593225e+02,8.519663271732721421e-01
-2.800000000000000000e+01,-3.600000000000000000e+01,1.468193666503723875e+02,8.621700546672264043e-01
-2.700000000000000000e+01,-3.600000000000000000e+01,1.469357497244931210e+02,8.725554379517315162e-01
-2.600000000000000000e+01,-3.600000000000000000e+01,1.470509308939480775e+02,8.831250707561670854e-01
-2.500000000000000000e+01,-3.600000000000000000e+01,1.471647263513830808e+02,8.938814749524196523e-01
-2.400000000000000000e+01,-3.600000000000000000e+01,1.472769415559791355e+02,9.048270894157867117e-01
-2.300000000000000000e+01,-3.600000000000000000e+01,1.473873713120750608e+02,9.159642581970760533e-01
-2.200000000000000000e+01,-3.600000000000000000e+01,1.474957999769110586e+02,9.272952180016121870e-01
-2.100000000000000000e+01,-3.600000000000000000e+01,1.476020018155290074e+02,9.388220849762934916e-01
-2.000000000000000000e+01,-3.600000000000000000e+01,1.477057415207930546e+02,9.505468408120751889e-01
-1.900000000000000000e+01,-3.600000000000000000e+01,1.478067749158066135e+02,9.624713181763235870e-01
-1.800000000000000000e+01,-3.600000000000000000e+01,1.479048498545736834e+02,9.745971854974164739e-01
-1.700000000000000000e+01,-3.600000000000000000e+01,1.479997073344623004e+02,9.869259311327815976e-01
-1.600000000000000000e+01,-3.600000000000000000e+01,1.480910828307783049e+02,9.994588469612698534e-01
-1.500000000000000000e+01,-3.600000000000000000e+01,1.481787078594700233e+02,1.012197011451334117e+00
-1.400000000000000000e+01,-3.600000000000000000e+01,1.482623117686335092e+02,1.025141272267904968e+00
-1.300000000000000000e+01,-3.600000000000000000e+01,1.483416237530987019e+02,1.038292228493045810e+00
-1.200000000000000000e+01,-3.600000000000000000e+01,1.484163750790474978e+02,1.051650212548373764e+00
-1.100000000000000000e+01,-3.600000000000000000e+01,1.484863014975254032e+02,1.065215271920691542e+00
-1.000000000000000000e+01,-3.600000000000000000e+01,1.485511458171285710e+02,1.078987150806198114e+00
-9.000000000000000000e+00,-3.600000000000000000e+01,1.486106605974307513e+02,1.092965271802781801e+00
-8.000000000000000000e+00,-3.600000000000000000e+01,1.486646109162978178e+02,1.107148717794090409e+00
-7.000000000000000000e+00,-3.600000000000000000e+01,1.487127771566157435e+02,1.121536214183016078e+00
-6.000000000000000000e+00,-3.600000000000000000e+01,1.487549577516571730e+02,1.136126111645651804e+00
-5.000000000000000000e+00,-3.600000000000000000e+01,1.487909718238547327e+02,1.150916369589344956e+00
-4.000000000000000000e+00,-3.600000000000000000e+01,1.488206616496035792e+02,1.165904540509813181e+00
-3.000000000000000000e+00,-3.600000000000000000e+01,1.488438948832570077e+02,1.181087755452030930e+00
-2.000000000000000000e+00,-3.600000000000000000e+01,1.488605664769316377e+02,1.196462710787312700e+00
-1.000000000000000000e+00,-3.600000000000000000e+01,1.488706002391591880e+02,1.212025656524324368e+00
0.000000000000000000e+00,-3.600000000000000000e+01,1.488739499846542458e+02,1.227772386374193170e+00
1.000000000000000000e+00,-3.600000000000000000e+01,1.488706002391591880e+02,1.243698229789103715e+00
2.000000000000000000e+00,-3.600000000000000000e+01,1.488605664769316377e+02,1.259798046189355647e+00
3.000000000000000000e+00,-3.600000000000000000e+01,1.488438948832570077e+02,1.276066221585519189e+00
4.000000000000000000e+00,-3.600000000000000000e+01,1.488206616496035792e+02,1.292496667789785336e+00
5.000000000000000000e+00,-3.600000000000000000e+01,1.487909718238547327e+02,1.309082824393691613e+00
6.000000000000000000e+00,-3.600000000000000000e+01,1.487549577516571730e+02,1.325817663668032553e+00
7.000000000000000000e+00,-3.600000000000000000e+01,1.487127771566157435e+02,1.342693698514953793e+00
8.000000000000000000e+00,-3.600000000000000000e+01,1.486646109162978178e+02,1.359702993572150076e+00
9.000000000000000000e+00,-3.600000000000000000e+01,1.486106605974307513e+02,1.376837179535003397e+00
1.000000000000000000e+01,-3.600000000000000000e+01,1.485511458171285710e+02,1.394087470724860056e+00
1.100000000000000000e+01,-3.600000000000000000e+01,1.484863014975254032e+02,1.411444685890979711e+00
